  500.  5.5486219E-05  2.73198753E-07
  510.  4.96069818E-05  2.53206791E-07
  520.  4.46951694E-05  2.37351734E-07
  530.  3.97968977E-05  2.19272568E-07
  540.  3.55194305E-05  2.03555107E-07
  550.  3.16378501E-05  1.88702996E-07
  560.  2.9098003E-05  1.78299656E-07
  570.  2.59207691E-05  1.64724485E-07
  580.  2.35228482E-05  1.54142386E-07
  590.  2.09482144E-05  1.43226493E-07
  600.  1.90456213E-05  1.34152641E-07
  610.  1.71002121E-05  1.24842522E-07
  620.  1.57507441E-05  1.18216621E-07
  630.  1.40712629E-05  1.09649505E-07
  640.  1.27878939E-05  1.03101426E-07
  650.  1.17074726E-05  9.68545037E-08
  660.  1.05251753E-05  9.03524758E-08
  670.  9.70434745E-06  8.54955186E-08
  680.  8.75130766E-06  7.97536796E-08
  690.  8.02744097E-06  7.47698985E-08
  700.  7.29380887E-06  7.07739665E-08
  710.  6.61056708E-06  6.61889023E-08
  720.  5.96109103E-06  6.15783853E-08
  730.  5.47694882E-06  5.87781232E-08
  740.  4.98721209E-06  5.44076867E-08
  750.  4.61049375E-06  5.14338942E-08
  760.  4.26332665E-06  4.92516223E-08
  770.  3.86275316E-06  4.63075979E-08
  780.  3.57846774E-06  4.37975531E-08
  790.  3.18039839E-06  4.04225706E-08
  800.  2.94262489E-06  3.83163489E-08
  810.  2.72848444E-06  3.66480637E-08
  820.  2.44923538E-06  3.4266139E-08
  830.  2.33460951E-06  3.30733192E-08
  840.  2.1288218E-06  3.10488836E-08
  850.  1.93647875E-06  2.88840561E-08
  860.  1.79284639E-06  2.77304858E-08
  870.  1.649621E-06  2.66076472E-08
  880.  1.48869646E-06  2.44707626E-08
  890.  1.41865862E-06  2.3848602E-08
  900.  1.3198955E-06  2.29600903E-08
  910.  1.19340631E-06  2.11136569E-08
  920.  1.14638375E-06  2.09674574E-08
  930.  1.00622678E-06  1.90634398E-08
  940.  9.69823666E-07  1.86606085E-08
  950.  8.95726726E-07  1.76953808E-08
  960.  8.03917475E-07  1.61732341E-08
  970.  7.77090732E-07  1.57768855E-08
  980.  7.29260978E-07  1.529713E-08
  990.  6.74887986E-07  1.46529661E-08
  1000.  6.12997831E-07  1.37205063E-08
  1010.  5.73255532E-07  1.31437399E-08
  1020.  5.23930257E-07  1.24051132E-08
  1030.  4.79112962E-07  1.17030383E-08
  1040.  4.58803858E-07  1.16278566E-08
  1050.  4.21382637E-07  1.09053691E-08
  1060.  3.94910578E-07  1.02251649E-08
  1070.  3.646018E-07  9.84730751E-09
  1080.  3.3377961E-07  9.31273584E-09
  1090.  3.14902376E-07  8.98628435E-09
  1100.  3.0100666E-07  8.51699525E-09
  1110.  2.90627633E-07  8.529945E-09
  1120.  2.57410687E-07  7.82868026E-09
  1130.  2.30798348E-07  7.11885729E-09
  1140.  2.28711486E-07  7.23145932E-09
  1150.  2.04057698E-07  6.71610976E-09
  1160.  1.87990294E-07  6.1185326E-09
  1170.  1.83137584E-07  6.34978794E-09
  1180.  1.75135508E-07  6.03963935E-09
  1190.  1.57891636E-07  5.59858699E-09
  1200.  1.50123611E-07  5.46928841E-09
  1210.  1.36807479E-07  4.96419692E-09
  1220.  1.32463835E-07  5.00416257E-09
  1230.  1.25245211E-07  4.76955739E-09
  1240.  1.13332355E-07  4.3680633E-09
  1250.  1.05823878E-07  4.33975854E-09
  1260.  9.70750679E-08  3.97332133E-09
  1270.  1.00775194E-07  4.11678905E-09
  1280.  9.31248447E-08  4.00222704E-09
  1290.  8.71024654E-08  4.00100609E-09
  1300.  8.7444669E-08  3.87450949E-09
  1310.  7.5220643E-08  3.34269947E-09
  1320.  6.98211077E-08  3.33311582E-09
  1330.  6.76300147E-08  3.20704978E-09
  1340.  5.84750049E-08  2.80387996E-09
  1350.  5.80794982E-08  2.87427904E-09
  1360.  5.76731383E-08  2.84388547E-09
  1370.  5.04049031E-08  2.5181928E-09
  1380.  4.72916781E-08  2.43092609E-09
  1390.  4.47920403E-08  2.47271775E-09
  1400.  4.7057939E-08  2.46717908E-09
  1410.  3.9430937E-08  2.2722104E-09
  1420.  4.1154727E-08  2.2103456E-09
  1430.  3.75442712E-08  2.10002573E-09
  1440.  3.50900813E-08  2.00545753E-09
  1450.  3.48855068E-08  2.13184428E-09
  1460.  2.65676378E-08  1.69033834E-09
  1470.  2.8831339E-08  1.85889323E-09
  1480.  2.91389519E-08  1.79992422E-09
  1490.  2.78898945E-08  1.76593369E-09
  1500.  2.49394761E-08  1.66093584E-09
  1510.  2.20900052E-08  1.46348246E-09
  1520.  2.22146604E-08  1.58920657E-09
  1530.  2.24237388E-08  1.47532842E-09
  1540.  2.08145055E-08  1.43151781E-09
  1550.  1.90881535E-08  1.31508462E-09
  1560.  1.82335438E-08  1.35002445E-09
  1570.  1.74514426E-08  1.33006863E-09
  1580.  1.49769879E-08  1.13753683E-09
  1590.  1.58527024E-08  1.17260096E-09
  1600.  1.50341382E-08  1.07174754E-09
  1610.  1.31058543E-08  1.27625048E-09
  1620.  1.312616E-08  1.01240276E-09
  1630.  1.15423048E-08  1.00916084E-09
  1640.  1.28792743E-08  1.01069857E-09
  1650.  1.18912309E-08  1.03366667E-09
  1660.  9.64928922E-09  8.58314486E-10
  1670.  1.17652343E-08  1.03859806E-09
  1680.  9.29633255E-09  7.6493922E-10
  1690.  1.03855432E-08  9.04850761E-10
  1700.  7.01432045E-09  6.48896735E-10
  1710.  7.35727496E-09  6.60946544E-10
  1720.  7.50071965E-09  6.68785478E-10
  1730.  7.1424722E-09  7.64494183E-10
  1740.  7.78777046E-09  7.84661578E-10
  1750.  7.0451083E-09  6.9073481E-10
  1760.  6.83830222E-09  6.5390357E-10
  1770.  6.90097129E-09  6.52154143E-10
  1780.  6.02270047E-09  5.74488386E-10
  1790.  6.14120655E-09  6.0712799E-10
  1800.  5.52850206E-09  6.1489734E-10
  1810.  4.69849715E-09  4.90938424E-10
  1820.  4.68728911E-09  5.34027687E-10
  1830.  4.85691165E-09  5.4222538E-10
  1840.  5.03210029E-09  5.42264753E-10
  1850.  3.23808492E-09  3.7777108E-10
  1860.  3.91346046E-09  4.20240076E-10
  1870.  3.79666711E-09  3.88811543E-10
  1880.  3.25673824E-09  3.60735829E-10
  1890.  3.44660453E-09  4.04993104E-10
  1900.  3.23046854E-09  4.13300764E-10
  1910.  3.08715378E-09  3.9184487E-10
  1920.  3.34174634E-09  4.58064305E-10
  1930.  2.75667216E-09  3.48482055E-10
  1940.  2.68454035E-09  3.07008681E-10
  1950.  2.82235156E-09  3.13457358E-10
  1960.  3.08900257E-09  4.05622795E-10
